YMD_ID|HH_ID|DAY_CLS|WKDAY_HLDAY_CLS|WTHR_GRP_CD|BUS_ROUTE_ID|BUS_CO_ID|BUS_STTN_ID|USR_TYPE|GETON_CNT|GETOFF_CNT|TRANSF_PSNGR_CNT|DRVN_INCOME|TRANSF_PAY|ETL_TYPE|ETL_DATE
20220530|05|1502|2801||30300040|130010007|8001054|9701|2|1|0|2500|0|0603|2022-06-10 07:38:14
20220530|05|1502|2801||30300040|130010007|8001063|9701|2|0|0|2500|0|0603|2022-06-10 07:38:16
20220530|05|1502|2801||30300040|130010007|8001074|9701|1|0|0|1250|0|0603|2022-06-10 07:38:15
20220530|05|1502|2801||30300040|130010007|8001075|9701|1|0|0|1250|0|0603|2022-06-10 07:38:14
20220530|05|1502|2801||30300040|130010007|8001193|9701|1|0|0|1250|0|0603|2022-06-10 07:38:15
20220530|05|1502|2801||30300040|130010007|8001596|9701|1|1|0|1250|0|0603|2022-06-10 07:38:16
20220530|05|1502|2801||30300040|130010007|8002941|9701|6|0|0|7500|0|0603|2022-06-10 07:38:15
20220530|05|1502|2801||30300040|130010007|8002953|9701|1|0|0|1250|0|0603|2022-06-10 07:38:16
20220530|05|1502|2801||30300040|130010007|8002960|9701|1|0|0|1250|0|0603|2022-06-10 07:38:16
20220530|05|1502|2801||30300040|130010007|8007280|9701|0|4|0|0|0|0603|2022-06-10 07:38:14
20220530|05|1502|2801||30300040|130010013|8001036|9701|5|1|0|6250|0|0603|2022-06-10 07:38:16
20220530|05|1502|2801||30300040|130010013|8001040|9701|2|0|0|2500|0|0603|2022-06-10 07:38:14
20220530|05|1502|2801||30300040|130010013|8001085|9701|3|2|0|3750|0|0603|2022-06-10 07:38:14
20220530|05|1502|2801||30300040|130010013|8001085|9702|1|1|0|750|0|0603|2022-06-10 07:38:14
20220530|05|1502|2801||30300040|130010013|8001096|9701|5|0|0|6250|0|0603|2022-06-10 07:38:15
20220530|05|1502|2801||30300040|130010013|8001400|9701|4|0|0|5000|0|0603|2022-06-10 07:38:16
20220530|05|1502|2801||30300040|130010013|8001406|9701|0|1|0|0|0|0603|2022-06-10 07:38:15
20220530|05|1502|2801||30300040|130010013|8001534|9701|2|6|0|2500|0|0603|2022-06-10 07:38:15
20220530|05|1502|2801||30300040|130010013|8001612|9701|3|1|0|3750|0|0603|2022-06-10 07:38:15
20220530|05|1502|2801||30300040|130010013|8001891|9701|8|0|0|10000|0|0603|2022-06-10 07:38:16
20220530|05|1502|2801||30300040|130010013|8002075|9701|2|2|0|2500|0|0603|2022-06-10 07:38:16
20220530|05|1502|2801||30300040|130010013|8002157|9701|2|0|0|2500|0|0603|2022-06-10 07:38:16
20220530|05|1502|2801||30300040|130010013|8002240|9701|1|1|0|1250|0|0603|2022-06-10 07:38:14
20220530|05|1502|2801||30300040|130010013|8002870|9701|0|2|0|0|0|0603|2022-06-10 07:38:14
20220530|05|1502|2801||30300040|130010013|8002893|9701|4|0|0|5000|0|0603|2022-06-10 07:38:14
20220530|05|1502|2801||30300040|130010013|8002898|9701|3|0|0|3750|0|0603|2022-06-10 07:38:14
20220530|05|1502|2801||30300040|130010013|8002898|9702|1|0|0|750|0|0603|2022-06-10 07:38:14
20220530|05|1502|2801||30300040|130010013|8002905|9701|1|1|0|1250|0|0603|2022-06-10 07:38:17
20220530|05|1502|2801||30300040|130010013|8002954|9701|1|2|0|1250|0|0603|2022-06-10 07:38:14
20220530|05|1502|2801||30300040|130010013|8007275|9701|2|2|0|2500|0|0603|2022-06-10 07:38:15
20220530|05|1502|2801||30300040|130010013|8007277|9701|5|0|0|6250|0|0603|2022-06-10 07:38:14
20220530|05|1502|2801||30300041|130010012|8001033|9701|1|0|0|1250|0|0603|2022-06-10 07:38:16
20220530|05|1502|2801||30300041|130010012|8001036|9701|2|1|1|1250|0|0603|2022-06-10 07:38:14
20220530|05|1502|2801||30300041|130010012|8001040|9701|2|0|0|2500|0|0603|2022-06-10 07:38:14
20220530|05|1502|2801||30300041|130010012|8001077|9701|2|0|0|2500|0|0603|2022-06-10 07:38:16
20220530|05|1502|2801||30300041|130010012|8001096|9701|4|1|1|3750|0|0603|2022-06-10 07:38:17
20220530|05|1502|2801||30300041|130010012|8001296|9701|0|1|0|0|0|0603|2022-06-10 07:38:15
20220530|05|1502|2801||30300041|130010012|8001400|9701|5|0|0|6250|0|0603|2022-06-10 07:38:17
20220530|05|1502|2801||30300041|130010012|8001500|9701|4|0|0|5000|0|0603|2022-06-10 07:38:14
20220530|05|1502|2801||30300041|130010012|8001534|9701|1|2|1|0|0|0603|2022-06-10 07:38:16
